Playing History Audit 'vlam13' from 2018/01/01 12:00 AM to 2018/10/18 11:59 PM
Transaction Details,Individual Transaction Amounts,Running Balance,
Date/Time,Action,Table Name / Player / Tournament #,Game,Account Currency,Amount,T Money,W Money,Balance,T Money,W Money,
2018/01/15 4:36 PM,Deposit (Player),1793830170,"",USD,"11.96","0.00","0.00","12.12","0.00","0.00"
2018/01/15 5:11 PM,Tournament Registration,2186995186$0.50 NL Hold'em [Turbo]," NL Hold'em Sit&Go Buy-In: 0.44/0.06",USD,"-0.50","0.00","0.00","11.62","0.00","0.00"
2018/01/16 4:38 PM,Game Ticket Issued,2349975,"",USD,"0.00","0.00","0.00","11.62","0.00","0.00"
2018/01/16 4:38 PM,Mini Game Buyin,358823307,"",USD,"0.00","0.00","0.00","11.62","0.00","0.00"
2018/01/16 4:39 PM,Tournament Registration,2188142978$0.25 NLHE Spin & Go," NL Hold'em Sit&Go Buy-In: 0.23/0.02",USD,"-0.25","0.00","0.00","11.37","0.00","0.00"
2018/01/16 4:46 PM,Tournament Registration,2188150890$0.25 NLHE Spin & Go," NL Hold'em Sit&Go Buy-In: 0.23/0.02",USD,"-0.25","0.00","0.00","11.12","0.00","0.00"
2018/01/16 4:50 PM,Tournament Won,2188150890$0.25 NLHE Spin & Go," NL Hold'em Sit&Go Buy-In: 0.23/0.02",USD,"1.00","0.00","0.00","12.12","0.00","0.00"
2018/01/16 4:51 PM,Tournament Registration,2188157713$0.25 NLHE Spin & Go," NL Hold'em Sit&Go Buy-In: 0.23/0.02",USD,"-0.25","0.00","0.00","11.87","0.00","0.00"
2018/01/16 4:56 PM,Tournament Registration,2188161713$0.25 NL Hold'em [45 Players]," NL Hold'em Sit&Go Buy-In: 0.23/0.02",USD,"-0.25","0.00","0.00","11.62","0.00","0.00"
2018/01/17 1:55 AM,Game Ticket Issued,2603710,"",USD,"0.00","0.00","0.00","11.62","0.00","0.00"
2018/01/17 5:33 PM,Tournament Registration,2189237267$0.25 NL Hold'em [45 Players]," NL Hold'em Sit&Go Buy-In: 0.23/0.02",USD,"-0.25","0.00","0.00","11.37","0.00","0.00"
2018/01/17 5:56 PM,Mini Game Buyin,360463846,"",USD,"0.00","0.00","0.00","11.37","0.00","0.00"
2018/01/17 7:08 PM,Tournament Registration,2189335058$0.25 NLHE Spin & Go," NL Hold'em Sit&Go Buy-In: 0.23/0.02",USD,"-0.25","0.00","0.00","11.12","0.00","0.00"
2018/01/17 7:13 PM,Tournament Registration,2189339732$0.25 NLHE Spin & Go," NL Hold'em Sit&Go Buy-In: 0.23/0.02",USD,"-0.25","0.00","0.00","10.87","0.00","0.00"
2018/01/17 7:15 PM,Tournament Registration,2189341455$0.25 NLHE Spin & Go," NL Hold'em Sit&Go Buy-In: 0.23/0.02",USD,"-0.25","0.00","0.00","10.62","0.00","0.00"
2018/01/17 7:18 PM,Tournament Won,2189341455$0.25 NLHE Spin & Go," NL Hold'em Sit&Go Buy-In: 0.23/0.02",USD,"1.00","0.00","0.00","11.62","0.00","0.00"
2018/01/18 2:19 AM,Game Ticket Issued,3038677,"",USD,"0.00","0.00","0.00","11.62","0.00","0.00"
2018/01/18 5:20 PM,Mini Game Buyin,361921621,"",USD,"0.00","0.00","0.00","11.62","0.00","0.00"
2018/01/18 5:21 PM,Tournament Registration,2190318623$0.25 NL Hold'em [45 Players]," NL Hold'em Sit&Go Buy-In: 0.23/0.02",USD,"-0.25","0.00","0.00","11.37","0.00","0.00"
2018/01/18 7:19 PM,Tournament Won,2190318623$0.25 NL Hold'em [45 Players]," NL Hold'em Sit&Go Buy-In: 0.23/0.02",USD,"0.36","0.00","0.00","11.73","0.00","0.00"
2018/01/19 1:56 AM,Game Ticket Issued,3481410,"",USD,"0.00","0.00","0.00","11.73","0.00","0.00"
2018/01/20 4:48 AM,Game Ticket Issued,3958079,"",USD,"0.00","0.00","0.00","11.73","0.00","0.00"
2018/01/20 4:03 PM,Mini Game Buyin,364854378,"",USD,"0.00","0.00","0.00","11.73","0.00","0.00"
2018/01/20 4:04 PM,Mini Game Buyin,364854919,"",USD,"0.00","0.00","0.00","11.73","0.00","0.00"
2018/01/20 4:05 PM,Tournament Registration,2192454742$0.25 NL Hold'em [90 Players]," NL Hold'em Sit&Go Buy-In: 0.23/0.02",USD,"-0.25","0.00","0.00","11.48","0.00","0.00"
2018/01/20 5:24 PM,Tournament Registration,2192556426$0.25 NLHE Spin & Go," NL Hold'em Sit&Go Buy-In: 0.23/0.02",USD,"-0.25","0.00","0.00","11.23","0.00","0.00"
2018/01/20 5:32 PM,Tournament Registration,2192565565$0.25 NLHE Spin & Go," NL Hold'em Sit&Go Buy-In: 0.23/0.02",USD,"-0.25","0.00","0.00","10.98","0.00","0.00"
2018/01/20 5:40 PM,Tournament Registration,2192561889$0.25 NL Hold'em [90 Players]," NL Hold'em Sit&Go Buy-In: 0.23/0.02",USD,"-0.25","0.00","0.00","10.73","0.00","0.00"
2018/01/20 6:12 PM,Tournament Registration,2192602262$0.25 NL Hold'em [90 Players]," NL Hold'em Sit&Go Buy-In: 0.23/0.02",USD,"-0.25","0.00","0.00","10.48","0.00","0.00"
2018/01/20 6:12 PM,Tournament Unregistration,2192602262$0.25 NL Hold'em [90 Players]," NL Hold'em Sit&Go Buy-In: 0.23/0.02",USD,"0.25","0.00","0.00","10.73","0.00","0.00"
2018/01/20 6:12 PM,Tournament Registration,2192596732$0.50 NL Hold'em [90 Players  Turbo]," NL Hold'em Sit&Go Buy-In: 0.45/0.05",USD,"-0.50","0.00","0.00","10.23","0.00","0.00"
2018/01/20 6:13 PM,Tournament Unregistration,2192596732$0.50 NL Hold'em [90 Players  Turbo]," NL Hold'em Sit&Go Buy-In: 0.45/0.05",USD,"0.50","0.00","0.00","10.73","0.00","0.00"
2018/01/20 6:13 PM,Tournament Registration,2192597773$1.00 NL Hold'em [90 Players  Turbo]," NL Hold'em Sit&Go Buy-In: 0.91/0.09",USD,"-1.00","0.00","0.00","9.73","0.00","0.00"
2018/01/20 6:13 PM,Tournament Unregistration,2192597773$1.00 NL Hold'em [90 Players  Turbo]," NL Hold'em Sit&Go Buy-In: 0.91/0.09",USD,"1.00","0.00","0.00","10.73","0.00","0.00"
2018/01/20 6:13 PM,Tournament Registration,2192609325$0.25 NL Hold'em [45 Players]," NL Hold'em Sit&Go Buy-In: 0.23/0.02",USD,"-0.25","0.00","0.00","10.48","0.00","0.00"
2018/01/20 6:13 PM,Tournament Unregistration,2192609325$0.25 NL Hold'em [45 Players]," NL Hold'em Sit&Go Buy-In: 0.23/0.02",USD,"0.25","0.00","0.00","10.73","0.00","0.00"
2018/01/20 6:13 PM,Tournament Registration,2192602262$0.25 NL Hold'em [90 Players]," NL Hold'em Sit&Go Buy-In: 0.23/0.02",USD,"-0.25","0.00","0.00","10.48","0.00","0.00"
2018/01/20 6:15 PM,Tournament Registration,2192610850$0.25 NLHE Spin & Go," NL Hold'em Sit&Go Buy-In: 0.23/0.02",USD,"-0.25","0.00","0.00","10.23","0.00","0.00"
2018/01/20 6:33 PM,Tournament Registration,2192628750$0.25 NL Hold'em [45 Players]," NL Hold'em Sit&Go Buy-In: 0.23/0.02",USD,"-0.25","0.00","0.00","9.98","0.00","0.00"
2018/01/20 6:33 PM,Tournament Unregistration,2192628750$0.25 NL Hold'em [45 Players]," NL Hold'em Sit&Go Buy-In: 0.23/0.02",USD,"0.25","0.00","0.00","10.23","0.00","0.00"
2018/01/20 6:33 PM,Tournament Registration,2192621355$0.25 NL Hold'em [90 Players]," NL Hold'em Sit&Go Buy-In: 0.23/0.02",USD,"-0.25","0.00","0.00","9.98","0.00","0.00"
2018/01/20 6:33 PM,Tournament Unregistration,2192621355$0.25 NL Hold'em [90 Players]," NL Hold'em Sit&Go Buy-In: 0.23/0.02",USD,"0.25","0.00","0.00","10.23","0.00","0.00"
2018/01/20 6:33 PM,Tournament Registration,2192628750$0.25 NL Hold'em [45 Players]," NL Hold'em Sit&Go Buy-In: 0.23/0.02",USD,"-0.25","0.00","0.00","9.98","0.00","0.00"
2018/01/20 9:14 PM,Tournament Won,2192628750$0.25 NL Hold'em [45 Players]," NL Hold'em Sit&Go Buy-In: 0.23/0.02",USD,"3.23","0.00","0.00","13.21","0.00","0.00"
2018/01/21 1:56 AM,Game Ticket Issued,4422770,"",USD,"0.00","0.00","0.00","13.21","0.00","0.00"
2018/01/21 4:30 PM,Mini Game Buyin,366530015,"",USD,"0.00","0.00","0.00","13.21","0.00","0.00"
2018/01/21 4:30 PM,Tournament Registration,2193641717$0.50 NL Hold'em [45 Players  Turbo]," NL Hold'em Sit&Go Buy-In: 0.45/0.05",USD,"-0.50","0.00","0.00","12.71","0.00","0.00"
2018/01/21 5:04 PM,Tournament Registration,2193679926$0.25 NLHE Spin & Go," NL Hold'em Sit&Go Buy-In: 0.23/0.02",USD,"-0.25","0.00","0.00","12.46","0.00","0.00"
2018/01/21 5:07 PM,Tournament Won,2193679926$0.25 NLHE Spin & Go," NL Hold'em Sit&Go Buy-In: 0.23/0.02",USD,"0.50","0.00","0.00","12.96","0.00","0.00"
2018/01/21 5:08 PM,Tournament Registration,2193684675$0.25 NLHE Spin & Go," NL Hold'em Sit&Go Buy-In: 0.23/0.02",USD,"-0.25","0.00","0.00","12.71","0.00","0.00"
2018/01/21 5:18 PM,Tournament Registration,2193695055$0.25 NLHE Spin & Go," NL Hold'em Sit&Go Buy-In: 0.23/0.02",USD,"-0.25","0.00","0.00","12.46","0.00","0.00"
2018/01/21 5:26 PM,Tournament Registration,2193704217$0.25 NLHE Spin & Go," NL Hold'em Sit&Go Buy-In: 0.23/0.02",USD,"-0.25","0.00","0.00","12.21","0.00","0.00"
2018/01/21 5:42 PM,Chest Reward,366646335,"",USD,"0.00","0.00","0.00","12.21","0.00","0.00"
2018/01/21 5:43 PM,Tournament Registration,2193721622$0.25 NLHE Spin & Go," NL Hold'em Sit&Go Buy-In: 0.23/0.02",USD,"-0.25","0.00","0.00","11.96","0.00","0.00"
2018/01/22 4:54 PM,Tournament Registration,2194742589$0.25 NL Hold'em [45 Players]," NL Hold'em Sit&Go Buy-In: 0.23/0.02",USD,"-0.25","0.00","0.00","11.71","0.00","0.00"
2018/01/22 4:54 PM,Game Ticket Issued,5018458,"",USD,"0.00","0.00","0.00","11.71","0.00","0.00"
2018/01/22 4:54 PM,Mini Game Buyin,368093982,"",USD,"0.00","0.00","0.00","11.71","0.00","0.00"
2018/01/22 5:24 PM,Tournament Registration,2194778285$0.25 NL Hold'em [45 Players]," NL Hold'em Sit&Go Buy-In: 0.23/0.02",USD,"-0.25","0.00","0.00","11.46","0.00","0.00"
2018/01/22 5:25 PM,Tournament Registration,2194780751$0.25 NL Hold'em [45 Players]," NL Hold'em Sit&Go Buy-In: 0.23/0.02",USD,"-0.25","0.00","0.00","11.21","0.00","0.00"
